Id,Time,Value
2022484408,4/1/2016 9:16:40 AM,153
2022484408,4/1/2016 9:16:45 AM,156
2022484408,4/1/2016 9:16:50 AM,158
2022484408,4/1/2016 9:16:55 AM,158
2022484408,4/1/2016 9:17:00 AM,153
2022484408,4/1/2016 9:17:10 AM,150
2022484408,4/1/2016 9:17:15 AM,149
2022484408,4/1/2016 9:17:25 AM,148
2022484408,4/1/2016 9:17:35 AM,147
2022484408,4/1/2016 9:17:45 AM,148
2022484408,4/1/2016 9:17:50 AM,147
2022484408,4/1/2016 9:17:55 AM,143
2022484408,4/1/2016 9:18:00 AM,136
2022484408,4/1/2016 9:18:05 AM,134
2022484408,4/1/2016 9:18:10 AM,137
2022484408,4/1/2016 9:18:15 AM,138
2022484408,4/1/2016 9:18:20 AM,137
2022484408,4/1/2016 9:18:25 AM,138
2022484408,4/1/2016 9:18:30 AM,136
2022484408,4/1/2016 9:18:35 AM,132
2022484408,4/1/2016 9:18:40 AM,127
2022484408,4/1/2016 9:18:45 AM,125
2022484408,4/1/2016 9:18:55 AM,121
2022484408,4/1/2016 9:19:00 AM,118
2022484408,4/1/2016 9:19:05 AM,114
2022484408,4/1/2016 9:19:10 AM,116
2022484408,4/1/2016 9:19:15 AM,119
2022484408,4/1/2016 9:19:20 AM,117
2022484408,4/1/2016 9:19:25 AM,116
2022484408,4/1/2016 9:19:30 AM,112
2022484408,4/1/2016 9:19:35 AM,112
2022484408,4/1/2016 9:19:40 AM,111
2022484408,4/1/2016 9:19:45 AM,110
2022484408,4/1/2016 9:19:50 AM,111
2022484408,4/1/2016 9:20:00 AM,113
2022484408,4/1/2016 9:20:05 AM,114
2022484408,4/1/2016 9:20:10 AM,115
2022484408,4/1/2016 9:20:15 AM,116
2022484408,4/1/2016 9:20:20 AM,118
2022484408,4/1/2016 9:20:25 AM,121
2022484408,4/1/2016 9:20:30 AM,125
2022484408,4/1/2016 9:20:35 AM,131
2022484408,4/1/2016 9:20:40 AM,135
2022484408,4/1/2016 9:20:45 AM,136
2022484408,4/1/2016 9:20:50 AM,137
2022484408,4/1/2016 9:20:55 AM,138
2022484408,4/1/2016 9:21:00 AM,136
2022484408,4/1/2016 9:21:05 AM,134
2022484408,4/1/2016 9:21:10 AM,137
2022484408,4/1/2016 9:21:20 AM,134
2022484408,4/1/2016 9:21:25 AM,132
2022484408,4/1/2016 9:21:30 AM,133
2022484408,4/1/2016 9:21:40 AM,132
2022484408,4/1/2016 9:21:45 AM,132
2022484408,4/1/2016 9:21:50 AM,131
2022484408,4/1/2016 9:21:55 AM,127
2022484408,4/1/2016 9:22:00 AM,128
2022484408,4/1/2016 9:22:05 AM,130
2022484408,4/1/2016 9:22:10 AM,132
2022484408,4/1/2016 9:22:15 AM,131
2022484408,4/1/2016 9:22:20 AM,127
2022484408,4/1/2016 9:22:25 AM,126
2022484408,4/1/2016 9:22:30 AM,128
2022484408,4/1/2016 9:22:35 AM,130
2022484408,4/1/2016 9:22:40 AM,132
2022484408,4/1/2016 9:22:55 AM,134
2022484408,4/1/2016 9:23:10 AM,135
2022484408,4/1/2016 9:23:20 AM,133
2022484408,4/1/2016 9:23:25 AM,135
2022484408,4/1/2016 9:23:30 AM,133
2022484408,4/1/2016 9:23:35 AM,134
2022484408,4/1/2016 9:23:45 AM,139
2022484408,4/1/2016 9:23:50 AM,141
2022484408,4/1/2016 9:23:55 AM,143
2022484408,4/1/2016 9:24:00 AM,142
2022484408,4/1/2016 9:24:15 AM,142
2022484408,4/1/2016 9:24:25 AM,141
2022484408,4/1/2016 9:24:30 AM,137
2022484408,4/1/2016 9:24:35 AM,138
2022484408,4/1/2016 9:24:50 AM,137
2022484408,4/1/2016 9:25:00 AM,136
2022484408,4/1/2016 9:25:15 AM,138
2022484408,4/1/2016 9:25:25 AM,140
2022484408,4/1/2016 9:25:30 AM,141
2022484408,4/1/2016 9:25:35 AM,142
2022484408,4/1/2016 9:25:40 AM,140
2022484408,4/1/2016 9:25:55 AM,139
2022484408,4/1/2016 9:26:00 AM,140
2022484408,4/1/2016 9:26:05 AM,141
2022484408,4/1/2016 9:26:10 AM,140
2022484408,4/1/2016 9:26:20 AM,137
2022484408,4/1/2016 9:26:30 AM,133
2022484408,4/1/2016 9:26:45 AM,133
2022484408,4/1/2016 9:26:50 AM,130
2022484408,4/1/2016 9:26:55 AM,129
2022484408,4/1/2016 9:27:00 AM,128
2022484408,4/1/2016 9:27:05 AM,130
2022484408,4/1/2016 9:27:10 AM,131
2022484408,4/1/2016 9:27:25 AM,128
2022484408,4/1/2016 9:27:30 AM,126
2022484408,4/1/2016 9:27:40 AM,128
2022484408,4/1/2016 9:27:45 AM,125
2022484408,4/1/2016 9:27:50 AM,123
2022484408,4/1/2016 9:27:55 AM,122
2022484408,4/1/2016 9:28:00 AM,120
2022484408,4/1/2016 9:28:15 AM,119
2022484408,4/1/2016 9:28:20 AM,118
2022484408,4/1/2016 9:28:30 AM,117
2022484408,4/1/2016 9:28:35 AM,119
2022484408,4/1/2016 9:28:40 AM,120
2022484408,4/1/2016 9:28:45 AM,118
2022484408,4/1/2016 9:28:50 AM,120
2022484408,4/1/2016 9:28:55 AM,121
2022484408,4/1/2016 9:29:00 AM,120
2022484408,4/1/2016 9:29:05 AM,124
2022484408,4/1/2016 9:29:10 AM,125
2022484408,4/1/2016 9:29:25 AM,124
2022484408,4/1/2016 9:29:30 AM,124
2022484408,4/1/2016 9:29:35 AM,122
2022484408,4/1/2016 9:29:40 AM,121
2022484408,4/1/2016 9:29:55 AM,120
2022484408,4/1/2016 9:30:00 AM,118
2022484408,4/1/2016 9:30:05 AM,117
2022484408,4/1/2016 9:30:20 AM,119
2022484408,4/1/2016 9:30:30 AM,121
2022484408,4/1/2016 9:30:35 AM,120
2022484408,4/1/2016 9:30:40 AM,117
2022484408,4/1/2016 9:30:50 AM,116
2022484408,4/1/2016 9:31:00 AM,118
2022484408,4/1/2016 9:31:05 AM,121
2022484408,4/1/2016 9:31:10 AM,125
2022484408,4/1/2016 9:31:15 AM,126
2022484408,4/1/2016 9:31:20 AM,127
2022484408,4/1/2016 9:31:25 AM,128
2022484408,4/1/2016 9:31:30 AM,129
2022484408,4/1/2016 9:31:35 AM,132
2022484408,4/1/2016 9:31:40 AM,133
2022484408,4/1/2016 9:31:45 AM,138
2022484408,4/1/2016 9:31:50 AM,142
2022484408,4/1/2016 9:32:00 AM,143
2022484408,4/1/2016 9:32:10 AM,138
2022484408,4/1/2016 9:32:15 AM,136
2022484408,4/1/2016 9:32:20 AM,137
2022484408,4/1/2016 9:32:25 AM,138
2022484408,4/1/2016 9:32:35 AM,139
2022484408,4/1/2016 9:32:40 AM,143
2022484408,4/1/2016 9:32:45 AM,147
2022484408,4/1/2016 9:32:50 AM,149
2022484408,4/1/2016 9:32:55 AM,150
2022484408,4/1/2016 9:33:00 AM,152
2022484408,4/1/2016 9:33:05 AM,156
2022484408,4/1/2016 9:33:15 AM,155
2022484408,4/1/2016 9:33:20 AM,155
2022484408,4/1/2016 9:33:25 AM,152
2022484408,4/1/2016 9:33:30 AM,148
2022484408,4/1/2016 9:33:35 AM,145
2022484408,4/1/2016 9:33:45 AM,144
2022484408,4/1/2016 9:34:00 AM,143
2022484408,4/1/2016 9:34:05 AM,139
2022484408,4/1/2016 9:34:10 AM,137
2022484408,4/1/2016 9:34:15 AM,134
2022484408,4/1/2016 9:34:20 AM,133
2022484408,4/1/2016 9:34:25 AM,134
2022484408,4/1/2016 9:34:30 AM,136
2022484408,4/1/2016 9:34:35 AM,138
2022484408,4/1/2016 9:34:40 AM,141
2022484408,4/1/2016 9:34:45 AM,140
2022484408,4/1/2016 9:34:50 AM,139
2022484408,4/1/2016 9:34:55 AM,141
2022484408,4/1/2016 9:35:00 AM,140
2022484408,4/1/2016 9:35:05 AM,138
2022484408,4/1/2016 9:35:10 AM,138
2022484408,4/1/2016 9:35:25 AM,141
2022484408,4/1/2016 9:35:30 AM,142
2022484408,4/1/2016 9:35:35 AM,140
2022484408,4/1/2016 9:35:40 AM,140
2022484408,4/1/2016 9:35:50 AM,138
2022484408,4/1/2016 9:35:55 AM,140
2022484408,4/1/2016 9:36:00 AM,141
2022484408,4/1/2016 9:36:10 AM,139
2022484408,4/1/2016 9:36:15 AM,140
2022484408,4/1/2016 9:36:25 AM,141
2022484408,4/1/2016 9:36:35 AM,142
2022484408,4/1/2016 9:36:40 AM,143
2022484408,4/1/2016 9:36:50 AM,146
2022484408,4/1/2016 9:37:00 AM,142
2022484408,4/1/2016 9:37:05 AM,140
2022484408,4/1/2016 9:37:10 AM,138
2022484408,4/1/2016 9:37:25 AM,138
2022484408,4/1/2016 9:37:30 AM,134
2022484408,4/1/2016 9:37:35 AM,135
2022484408,4/1/2016 9:37:40 AM,136
2022484408,4/1/2016 9:37:45 AM,137
2022484408,4/1/2016 9:37:50 AM,138
2022484408,4/1/2016 9:38:00 AM,137
2022484408,4/1/2016 9:38:05 AM,142
2022484408,4/1/2016 9:38:10 AM,147
2022484408,4/1/2016 9:38:15 AM,151
2022484408,4/1/2016 9:38:20 AM,147
2022484408,4/1/2016 9:38:30 AM,144
2022484408,4/1/2016 9:38:35 AM,146
2022484408,4/1/2016 9:38:40 AM,144
2022484408,4/1/2016 9:38:55 AM,144
2022484408,4/1/2016 9:39:00 AM,145
2022484408,4/1/2016 9:39:05 AM,147
2022484408,4/1/2016 9:39:10 AM,142
2022484408,4/1/2016 9:39:15 AM,143
2022484408,4/1/2016 9:39:20 AM,142
2022484408,4/1/2016 9:39:25 AM,137
2022484408,4/1/2016 9:39:30 AM,134
2022484408,4/1/2016 9:39:35 AM,135
2022484408,4/1/2016 9:39:40 AM,136
2022484408,4/1/2016 9:39:45 AM,138
2022484408,4/1/2016 9:39:55 AM,138
2022484408,4/1/2016 9:40:00 AM,143
2022484408,4/1/2016 9:40:10 AM,145
2022484408,4/1/2016 9:40:15 AM,147
2022484408,4/1/2016 9:40:20 AM,145
2022484408,4/1/2016 9:40:35 AM,145
2022484408,4/1/2016 9:40:40 AM,144
2022484408,4/1/2016 9:40:50 AM,145
2022484408,4/1/2016 9:40:55 AM,141
2022484408,4/1/2016 9:41:00 AM,139
2022484408,4/1/2016 9:41:10 AM,136
2022484408,4/1/2016 9:41:15 AM,136
2022484408,4/1/2016 9:41:20 AM,141
2022484408,4/1/2016 9:41:25 AM,143
2022484408,4/1/2016 9:41:30 AM,139
2022484408,4/1/2016 9:41:35 AM,138
2022484408,4/1/2016 9:41:40 AM,137
2022484408,4/1/2016 9:41:45 AM,138
2022484408,4/1/2016 9:41:55 AM,137
2022484408,4/1/2016 9:42:00 AM,135
2022484408,4/1/2016 9:42:15 AM,135
2022484408,4/1/2016 9:42:25 AM,130
2022484408,4/1/2016 9:42:30 AM,125
2022484408,4/1/2016 9:42:35 AM,122
2022484408,4/1/2016 9:42:45 AM,124
2022484408,4/1/2016 9:42:50 AM,119
2022484408,4/1/2016 9:42:55 AM,118
2022484408,4/1/2016 9:43:00 AM,121
2022484408,4/1/2016 9:43:05 AM,124
2022484408,4/1/2016 9:43:10 AM,127
2022484408,4/1/2016 9:43:15 AM,129
2022484408,4/1/2016 9:43:20 AM,131
2022484408,4/1/2016 9:43:25 AM,128
2022484408,4/1/2016 9:43:30 AM,121
2022484408,4/1/2016 9:43:35 AM,123
2022484408,4/1/2016 9:43:45 AM,122
2022484408,4/1/2016 9:44:00 AM,122
2022484408,4/1/2016 9:44:05 AM,120
2022484408,4/1/2016 9:44:10 AM,117
2022484408,4/1/2016 9:44:15 AM,118
2022484408,4/1/2016 9:44:20 AM,120
2022484408,4/1/2016 9:44:35 AM,120
2022484408,4/1/2016 9:44:40 AM,120
2022484408,4/1/2016 9:44:55 AM,119
2022484408,4/1/2016 9:45:00 AM,117
2022484408,4/1/2016 9:45:15 AM,116
2022484408,4/1/2016 9:45:20 AM,115
2022484408,4/1/2016 9:45:30 AM,115
2022484408,4/1/2016 9:45:45 AM,114
2022484408,4/1/2016 9:46:00 AM,113
2022484408,4/1/2016 9:46:10 AM,115
2022484408,4/1/2016 9:46:15 AM,116
2022484408,4/1/2016 9:46:20 AM,117
2022484408,4/1/2016 9:46:30 AM,118
2022484408,4/1/2016 9:46:35 AM,119
2022484408,4/1/2016 9:46:40 AM,120
2022484408,4/1/2016 9:46:45 AM,120
2022484408,4/1/2016 9:47:00 AM,119
2022484408,4/1/2016 9:47:10 AM,117
2022484408,4/1/2016 9:47:25 AM,116
2022484408,4/1/2016 9:47:30 AM,116
2022484408,4/1/2016 9:47:40 AM,113
2022484408,4/1/2016 9:47:45 AM,111
2022484408,4/1/2016 9:47:50 AM,106
2022484408,4/1/2016 9:47:55 AM,104
2022484408,4/1/2016 9:48:00 AM,102
2022484408,4/1/2016 9:48:05 AM,101
2022484408,4/1/2016 9:48:10 AM,100
2022484408,4/1/2016 9:48:20 AM,99
2022484408,4/1/2016 9:48:25 AM,98
2022484408,4/1/2016 9:48:40 AM,98
2022484408,4/1/2016 9:48:55 AM,98
2022484408,4/1/2016 9:49:00 AM,99
2022484408,4/1/2016 9:49:10 AM,98
2022484408,4/1/2016 9:49:20 AM,96
2022484408,4/1/2016 9:49:30 AM,100
2022484408,4/1/2016 9:49:35 AM,101
2022484408,4/1/2016 9:49:40 AM,104
2022484408,4/1/2016 9:49:50 AM,103
2022484408,4/1/2016 9:49:55 AM,101
2022484408,4/1/2016 9:50:00 AM,100
2022484408,4/1/2016 9:50:10 AM,97
2022484408,4/1/2016 9:50:25 AM,97
2022484408,4/1/2016 9:50:30 AM,96
2022484408,4/1/2016 9:50:35 AM,97
2022484408,4/1/2016 9:50:40 AM,98
2022484408,4/1/2016 9:50:45 AM,96
2022484408,4/1/2016 9:50:50 AM,97
2022484408,4/1/2016 9:51:00 AM,99
2022484408,4/1/2016 9:51:15 AM,99
2022484408,4/1/2016 9:51:30 AM,99
2022484408,4/1/2016 9:51:35 AM,98
2022484408,4/1/2016 9:51:50 AM,98
2022484408,4/1/2016 9:52:05 AM,98
2022484408,4/1/2016 9:52:20 AM,98
2022484408,4/1/2016 9:52:35 AM,98
2022484408,4/1/2016 9:52:50 AM,98
2022484408,4/1/2016 9:53:05 AM,98
2022484408,4/1/2016 9:53:10 AM,97
2022484408,4/1/2016 9:53:15 AM,98
2022484408,4/1/2016 9:53:30 AM,99
2022484408,4/1/2016 9:53:45 AM,99
2022484408,4/1/2016 9:53:50 AM,98
2022484408,4/1/2016 9:54:05 AM,99
2022484408,4/1/2016 9:54:10 AM,99
2022484408,4/1/2016 9:54:25 AM,99
2022484408,4/1/2016 9:54:30 AM,99
2022484408,4/1/2016 9:54:35 AM,98
2022484408,4/1/2016 9:54:40 AM,95
2022484408,4/1/2016 9:54:55 AM,96
2022484408,4/1/2016 9:55:10 AM,97
2022484408,4/1/2016 9:55:25 AM,100
2022484408,4/1/2016 9:55:40 AM,101
2022484408,4/1/2016 9:55:50 AM,98
2022484408,4/1/2016 9:55:55 AM,96
2022484408,4/1/2016 9:56:00 AM,98
2022484408,4/1/2016 9:56:05 AM,97
2022484408,4/1/2016 9:56:10 AM,96
2022484408,4/1/2016 9:56:15 AM,98
2022484408,4/1/2016 9:56:20 AM,98
2022484408,4/1/2016 9:56:25 AM,98
2022484408,4/1/2016 9:56:35 AM,102
2022484408,4/1/2016 9:56:40 AM,103
2022484408,4/1/2016 9:56:45 AM,104
2022484408,4/1/2016 9:56:50 AM,103
2022484408,4/1/2016 9:56:55 AM,105
2022484408,4/1/2016 9:57:05 AM,104
2022484408,4/1/2016 9:57:20 AM,104
2022484408,4/1/2016 9:57:25 AM,104
2022484408,4/1/2016 9:57:30 AM,104
2022484408,4/1/2016 9:57:35 AM,102
2022484408,4/1/2016 9:57:45 AM,103
2022484408,4/1/2016 9:57:50 AM,103
2022484408,4/1/2016 9:58:05 AM,100
2022484408,4/1/2016 9:58:10 AM,99
2022484408,4/1/2016 9:58:20 AM,100
2022484408,4/1/2016 9:58:25 AM,103
2022484408,4/1/2016 9:58:40 AM,103
2022484408,4/1/2016 9:58:55 AM,101
2022484408,4/1/2016 9:59:00 AM,98
2022484408,4/1/2016 9:59:05 AM,100
2022484408,4/1/2016 9:59:10 AM,99
2022484408,4/1/2016 9:59:15 AM,99
2022484408,4/1/2016 9:59:30 AM,98
2022484408,4/1/2016 9:59:45 AM,97
2022484408,4/1/2016 9:59:50 AM,99
2022484408,4/1/2016 10:00:00 AM,98
2022484408,4/1/2016 10:00:05 AM,97
2022484408,4/1/2016 10:00:15 AM,98
2022484408,4/1/2016 10:00:20 AM,99
2022484408,4/1/2016 10:00:25 AM,101
2022484408,4/1/2016 10:00:30 AM,102
2022484408,4/1/2016 10:00:40 AM,106
2022484408,4/1/2016 10:00:50 AM,105
2022484408,4/1/2016 10:00:55 AM,109
2022484408,4/1/2016 10:01:05 AM,110
2022484408,4/1/2016 10:01:10 AM,107
2022484408,4/1/2016 10:01:15 AM,105
2022484408,4/1/2016 10:01:30 AM,105
2022484408,4/1/2016 10:01:40 AM,102
2022484408,4/1/2016 10:01:45 AM,103
2022484408,4/1/2016 10:01:50 AM,104
2022484408,4/1/2016 10:01:55 AM,102
2022484408,4/1/2016 10:02:10 AM,101
2022484408,4/1/2016 10:02:20 AM,98
2022484408,4/1/2016 10:02:25 AM,97
2022484408,4/1/2016 10:02:35 AM,97
2022484408,4/1/2016 10:02:40 AM,97
2022484408,4/1/2016 10:02:45 AM,103
2022484408,4/1/2016 10:02:50 AM,107
2022484408,4/1/2016 10:02:55 AM,104
2022484408,4/1/2016 10:03:00 AM,103
2022484408,4/1/2016 10:03:05 AM,101
2022484408,4/1/2016 10:03:10 AM,99
2022484408,4/1/2016 10:03:20 AM,100
2022484408,4/1/2016 10:03:30 AM,102
2022484408,4/1/2016 10:03:40 AM,104
2022484408,4/1/2016 10:03:45 AM,103
2022484408,4/1/2016 10:04:00 AM,104
2022484408,4/1/2016 10:04:15 AM,104
